Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
RP6,109,dlink-9A00,-56,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-57,TPV,-68,eduroam,-69,wifi-zone-ufam-1,-69,SISREI,-81,Marly’s iPhone (2),-81
RP6,110,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-55,CETELI_P&D,-55,dlink-9A00,-56,VISITANTE_CETELI,-60,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-73,Marly’s iPhone (2),-80,S80,-85
RP6,111,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-55,CETELI_P&D,-55,dlink-9A00,-59,TPV,-68,eduroam,-70,wifi-zone-ufam-1,-70,Marly’s iPhone (2),-79,S80,-83
RP6,112,CETELI_WIFI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,VISITANTE_CETELI,-53,dlink-9A00,-59,TPV,-67,eduroam,-72,wifi-zone-ufam-1,-72,IoT-zone-ufam,-78,Marly’s iPhone (2),-79
RP6,113,dlink-9A00,-60,CETELI_P&D,-61,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,TPV,-66,eduroam,-68,wifi-zone-ufam-1,-68,Marly’s iPhone (2),-79,S80,-83
RP6,114,dlink-9A00,-57,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-61,TPV,-65,wifi-zone-ufam-1,-68,eduroam,-69,lpmc_ft,-84,IoT-zone-ufam,-84
RP6,115,dlink-9A00,-53,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_WIFI,-62,CETELI_P&D,-62,TPV,-65,eduroam,-69,wifi-zone-ufam-1,-69,S80,-83,BRITO_AP,-84
RP6,116,dlink-9A00,-54,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,CETELI_WIFI,-57,eduroam,-69,TPV,-70,wifi-zone-ufam-1,-70,BRITO_AP,-82,IoT-zone-ufam,-82
RP6,117,dlink-9A00,-54,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,CETELI_WIFI,-60,wifi-zone-ufam-1,-69,eduroam,-70,S80,-80,BRITO_AP,-84,IoT-zone-ufam,-85
RP6,118,dlink-9A00,-55,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,VISITANTE_CETELI,-60,eduroam,-70,wifi-zone-ufam-1,-70,TPV,-72,lpmc_ft,-83,S80,-83
RP6,119,dlink-9A00,-57,CETELI_P&D,-59,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,eduroam,-69,wifi-zone-ufam-1,-69,TPV,-72,S80,-82,IoT-zone-ufam,-83
RP6,120,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-58,CETELI_P&D,-59,VISITANTE_CETELI,-59,dlink-9A00,-62,eduroam,-69,wifi-zone-ufam-1,-70,TPV,-71,S80,-83,Marly’s iPhone (2),-83
RP7,1,CETELI_TREINAMENTOS,-59,CETELI_P&D,-60,CETELI_WIFI,-61,VISITANTE_CETELI,-61,dlink-9A00,-64,eduroam,-65,wifi-zone-ufam-1,-65,TPV,-71,lpmc_ft,-81,IoT-zone-ufam,-85
RP7,2,dlink-9A00,-60,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-61,VISITANTE_CETELI,-62,CETELI_P&D,-62,CETELI_TREINAMENTOS,-63,TPV,-68,S80,-81,lpmc_ft,-83
RP7,3,dlink-9A00,-58,eduroam,-62,CETELI_WIFI,-62,CETELI_P&D,-62,wifi-zone-ufam-1,-63,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,TPV,-72,lpmc_ft,-81,S80,-82
RP7,4,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-59,CETELI_P&D,-59,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-62,TPV,-67,S80,-83,BRITO_AP,-85
RP7,5,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-64,VISITANTE_CETELI,-64,CETELI_P&D,-65,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,TPV,-68,S80,-80,lpmc_ft,-81
RP7,6,CETELI_P&D,-60,dlink-9A00,-61,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_WIFI,-61,eduroam,-62,wifi-zone-ufam-1,-62,TPV,-71,lpmc_ft,-81,BRITO_AP,-87
RP7,7,VISITANTE_CETELI,-60,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,CETELI_WIFI,-63,TPV,-70,lpmc_ft,-82,S80,-82
RP7,8,dlink-9A00,-60,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,VISITANTE_CETELI,-63,TPV,-69,lpmc_ft,-80,S80,-82
RP7,9,wifi-zone-ufam-1,-61,eduroam,-62,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-63,CETELI_P&D,-63,dlink-9A00,-66,TPV,-70,lpmc_ft,-84,IoT-zone-ufam,-86
RP7,10,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_P&D,-63,dlink-9A00,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-65,TPV,-74,LAB_LME_2G,-81,BRITO_AP,-84
RP7,11,dlink-9A00,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,CETELI_WIFI,-62,eduroam,-63,wifi-zone-ufam-1,-63,TPV,-78,lpmc_ft,-83,SISREI,-83
RP7,12,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_P&D,-61,wifi-zone-ufam-1,-62,CETELI_TREINAMENTOS,-62,eduroam,-63,dlink-9A00,-63,TPV,-77,S80,-82,LAB_LME_2G,-85
RP7,13,dlink-9A00,-60,VISITANTE_CETELI,-60,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-61,CETELI_P&D,-61,eduroam,-63,wifi-zone-ufam-1,-63,TPV,-79,SISREI,-83,S80,-83
RP7,14,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-64,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-67,TPV,-77,BRITO_AP,-84,lpmc_ft,-84
RP7,15,CETELI_WIFI,-57,VISITANTE_CETELI,-57,CETELI_P&D,-58,CETELI_TREINAMENTOS,-59,dlink-9A00,-60,eduroam,-63,wifi-zone-ufam-1,-63,TPV,-78,SISREI,-82,LAB_LME_2G,-82
RP7,16,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-59,CETELI_P&D,-59,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-64,TPV,-78,lpmc_ft,-79,SISREI,-82
RP7,17,dlink-9A00,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-63,TPV,-79,SISREI,-82,BRITO_AP,-83
RP7,18,dlink-9A00,-57,wifi-zone-ufam-1,-60,eduroam,-61,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,CETELI_WIFI,-63,CETELI_P&D,-63,TPV,-71,lpmc_ft,-78,BRITO_AP,-83
RP7,19,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_P&D,-61,dlink-9A00,-67,TPV,-72,SISREI,-86,IoT-zone-ufam,-87
RP7,20,CETELI_TREINAMENTOS,-56,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_P&D,-58,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-63,TPV,-73,lpmc_ft,-79,BRITO_AP,-81
RP7,21,dlink-9A00,-58,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-61,CETELI_P&D,-61,lpmc_ft,-80,S80,-82,BRITO_AP,-85
RP7,22,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_WIFI,-60,CETELI_P&D,-60,CETELI_TREINAMENTOS,-61,VISITANTE_CETELI,-62,dlink-9A00,-64,TPV,-72,lpmc_ft,-81,S80,-82
RP7,23,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-60,CETELI_WIFI,-60,CETELI_P&D,-60,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-64,TPV,-74,lpmc_ft,-81,S80,-81
RP7,24,CETELI_P&D,-54,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-54,VISITANTE_CETELI,-55,dlink-9A00,-58,eduroam,-64,wifi-zone-ufam-1,-64,TPV,-72,lpmc_ft,-78,SISREI,-84
RP7,25,CETELI_TREINAMENTOS,-57,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_P&D,-58,dlink-9A00,-60,eduroam,-64,wifi-zone-ufam-1,-64,TPV,-70,S80,-85,IoT-zone-ufam,-89
RP7,26,CETELI_WIFI,-57,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-57,dlink-9A00,-58,eduroam,-63,wifi-zone-ufam-1,-63,TPV,-67,SISREI,-82,S80,-82
RP7,27,CETELI_WIFI,-55,CETELI_P&D,-55,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-63,TPV,-72,lpmc_ft,-80,BRITO_AP,-84
RP7,28,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,dlink-9A00,-61,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-63,TPV,-68,lpmc_ft,-78,SISREI,-82
RP7,29,CETELI_P&D,-60,CETELI_WIFI,-60,dlink-9A00,-61,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,TPV,-62,eduroam,-64,wifi-zone-ufam-1,-64,IoT-zone-ufam,-83,BRITO_AP,-84
RP7,30,eduroam,-59,wifi-zone-ufam-1,-59,dlink-9A00,-59,CETELI_WIFI,-65,VISITANTE_CETELI,-66,CETELI_P&D,-66,TPV,-67,CETELI_TREINAMENTOS,-67,lpmc_ft,-81,S80,-81
RP7,31,CETELI_WIFI,-59,eduroam,-60,wifi-zone-ufam-1,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,dlink-9A00,-63,TPV,-73,BRITO_AP,-80,S80,-82
RP7,32,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-64,CETELI_P&D,-64,CETELI_WIFI,-65,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,lpmc_ft,-81,BRITO_AP,-84,IoT-zone-ufam,-86
RP7,33,dlink-9A00,-60,eduroam,-61,wifi-zone-ufam-1,-61,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,CETELI_WIFI,-68,TPV,-69,SISREI,-79,S80,-80
RP7,34,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,dlink-9A00,-59,CETELI_WIFI,-60,wifi-zone-ufam-1,-61,eduroam,-61,TPV,-68,S80,-79,BRITO_AP,-81
RP7,35,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-60,VISITANTE_CETELI,-60,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-61,CETELI_P&D,-61,TPV,-66,SISREI,-79,lpmc_ft,-81
RP7,36,dlink-9A00,-57,eduroam,-61,wifi-zone-ufam-1,-61,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_WIFI,-62,CETELI_P&D,-62,TPV,-72,lpmc_ft,-81,SISREI,-82
RP7,37,dlink-9A00,-60,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,TPV,-73,S80,-82,lpmc_ft,-83
RP7,38,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,VISITANTE_CETELI,-59,CETELI_WIFI,-60,dlink-9A00,-62,eduroam,-67,wifi-zone-ufam-1,-67,TPV,-68,S80,-81,lpmc_ft,-85
RP7,39,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-55,CETELI_P&D,-55,VISITANTE_CETELI,-55,dlink-9A00,-58,eduroam,-61,wifi-zone-ufam-1,-61,TPV,-69,lpmc_ft,-82,S80,-83
RP7,40,VISITANTE_CETELI,-54,CETELI_P&D,-54,CETELI_WIFI,-55,CETELI_TREINAMENTOS,-55,dlink-9A00,-57,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-67,lpmc_ft,-82,S80,-82
RP7,41,VISITANTE_CETELI,-56,CETELI_P&D,-56,dlink-9A00,-57,CETELI_TREINAMENTOS,-57,CETELI_WIFI,-57,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-69,S80,-81,lpmc_ft,-82
RP7,42,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_P&D,-60,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_TREINAMENTOS,-62,dlink-9A00,-63,TPV,-68,S80,-79,lpmc_ft,-83
RP7,43,dlink-9A00,-57,CETELI_WIFI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,VISITANTE_CETELI,-59,eduroam,-60,wifi-zone-ufam-1,-61,TPV,-68,BRITO_AP,-82,SISREI,-84
RP7,44,dlink-9A00,-57,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-58,CETELI_P&D,-59,eduroam,-62,wifi-zone-ufam-1,-62,TPV,-67,BRITO_AP,-81,lpmc_ft,-84
RP7,45,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-66,TPV,-73,S80,-82,BRITO_AP,-83,lpmc_ft,-85
RP7,46,eduroam,-61,wifi-zone-ufam-1,-62,TPV,-71,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,VISITANTE_CETELI,-72,lpmc_ft,-80,S80,-82,IoT-zone-ufam,-88
RP7,47,dlink-9A00,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,CETELI_WIFI,-62,eduroam,-64,wifi-zone-ufam-1,-65,TPV,-72,SISREI,-77,BRITO_AP,-83
RP7,48,dlink-9A00,-59,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-65,CETELI_P&D,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,TPV,-71,LAB_LME_2G,-82,S80,-82
RP7,49,CETELI_TREINAMENTOS,-59,CETELI_WIFI,-60,dlink-9A00,-61,VISITANTE_CETELI,-61,CETELI_P&D,-61,eduroam,-64,wifi-zone-ufam-1,-65,TPV,-69,lpmc_ft,-81,S80,-81
RP7,50,dlink-9A00,-61,eduroam,-64,wifi-zone-ufam-1,-64,TPV,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,SISREI,-74,VISITANTE_CETELI,-74,CETELI_WIFI,-77,lpmc_ft,-81
RP7,51,dlink-9A00,-61,VISITANTE_CETELI,-62,CETELI_WIFI,-63,CETELI_P&D,-63,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_TREINAMENTOS,-65,TPV,-67,S80,-82,BRITO_AP,-84
RP7,52,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,dlink-9A00,-60,eduroam,-62,wifi-zone-ufam-1,-62,TPV,-76,S80,-82,lpmc_ft,-84
RP7,53,dlink-9A00,-62,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_TREINAMENTOS,-70,CETELI_WIFI,-70,VISITANTE_CETELI,-71,CETELI_P&D,-72,TPV,-73,S80,-80,lpmc_ft,-81
RP7,54,wifi-zone-ufam-1,-60,eduroam,-61,dlink-9A00,-61,CETELI_P&D,-63,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,TPV,-65,SISREI,-76,S80,-80
RP7,55,eduroam,-59,wifi-zone-ufam-1,-59,dlink-9A00,-59,TPV,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,BRITO_AP,-81,lpmc_ft,-82
RP7,56,eduroam,-59,wifi-zone-ufam-1,-59,dlink-9A00,-60,CETELI_P&D,-61,CETELI_WIFI,-62,CETELI_TREINAMENTOS,-62,VISITANTE_CETELI,-63,TPV,-69,S80,-80,BRITO_AP,-81
RP7,57,dlink-9A00,-61,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-67,CETELI_P&D,-67,VISITANTE_CETELI,-68,TPV,-70,lpmc_ft,-79,IoT-zone-ufam,-82
RP7,58,dlink-9A00,-59,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-64,CETELI_P&D,-64,eduroam,-65,wifi-zone-ufam-1,-65,TPV,-73,lpmc_ft,-82,SISREI,-83
RP7,59,dlink-9A00,-59,eduroam,-64,wifi-zone-ufam-1,-64,VISITANTE_CETELI,-64,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,TPV,-70,lpmc_ft,-79,LAB_LME_2G,-82
RP7,60,dlink-9A00,-59,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,CETELI_WIFI,-66,VISITANTE_CETELI,-66,TPV,-74,lpmc_ft,-81,S80,-83
RP7,61,CETELI_P&D,-55,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,dlink-9A00,-63,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-72,S80,-81,BRITO_AP,-82
RP7,62,CETELI_P&D,-58,CETELI_WIFI,-59,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-59,dlink-9A00,-62,eduroam,-63,wifi-zone-ufam-1,-63,TPV,-71,lpmc_ft,-84,IoT-zone-ufam,-85
RP7,63,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-64,CETELI_P&D,-64,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-65,TPV,-67,VISITANTE_CETELI,-67,lpmc_ft,-82,S80,-82
RP7,64,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-61,CETELI_P&D,-61,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,TPV,-70,BRITO_AP,-83,S80,-83
RP7,65,CETELI_P&D,-60,eduroam,-61,wifi-zone-ufam-1,-61,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,dlink-9A00,-62,CETELI_WIFI,-63,TPV,-68,S80,-82,BRITO_AP,-83
RP7,66,CETELI_P&D,-56,CETELI_WIFI,-57,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-63,TPV,-66,S80,-81,BRITO_AP,-83
RP7,67,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-59,CETELI_P&D,-59,wifi-zone-ufam-1,-60,eduroam,-60,dlink-9A00,-62,TPV,-68,S80,-82,BRITO_AP,-84
RP7,68,CETELI_TREINAMENTOS,-58,wifi-zone-ufam-1,-59,CETELI_WIFI,-59,CETELI_P&D,-59,eduroam,-60,VISITANTE_CETELI,-60,dlink-9A00,-66,TPV,-68,S80,-80,BRITO_AP,-82
RP7,69,wifi-zone-ufam-1,-61,eduroam,-62,CETELI_TREINAMENTOS,-63,CETELI_WIFI,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,dlink-9A00,-67,TPV,-74,SISREI,-83,S80,-83
RP7,70,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,CETELI_WIFI,-59,VISITANTE_CETELI,-59,eduroam,-65,wifi-zone-ufam-1,-65,dlink-9A00,-67,TPV,-76,SISREI,-80,lpmc_ft,-84
RP7,71,CETELI_P&D,-58,VISITANTE_CETELI,-59,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-60,eduroam,-65,wifi-zone-ufam-1,-65,dlink-9A00,-65,TPV,-73,SISREI,-79,IoT-zone-ufam,-83
RP7,72,dlink-9A00,-61,CETELI_TREINAMENTOS,-62,VISITANTE_CETELI,-63,CETELI_WIFI,-63,CETELI_P&D,-63,eduroam,-65,wifi-zone-ufam-1,-65,TPV,-77,LAB_LME_2G,-79,lpmc_ft,-81
RP7,73,dlink-9A00,-58,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,SISREI,-78,TPV,-79,lpmc_ft,-83
RP7,74,dlink-9A00,-60,CETELI_P&D,-63,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,wifi-zone-ufam-1,-66,eduroam,-66,lpmc_ft,-79,TPV,-81,SISREI,-82
RP7,75,dlink-9A00,-61,CETELI_P&D,-61,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-77,SISREI,-79,LAB_LME_2G,-81
RP7,76,VISITANTE_CETELI,-60,CETELI_P&D,-60,CETELI_WIFI,-61,CETELI_TREINAMENTOS,-61,dlink-9A00,-64,eduroam,-66,wifi-zone-ufam-1,-66,TPV,-73,SISREI,-81,lpmc_ft,-83
RP7,77,dlink-9A00,-60,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,eduroam,-64,wifi-zone-ufam-1,-64,TPV,-77,lpmc_ft,-82,S80,-83
RP7,78,dlink-9A00,-59,CETELI_P&D,-59,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_TREINAMENTOS,-61,eduroam,-63,wifi-zone-ufam-1,-63,TPV,-71,lpmc_ft,-79,S80,-82
RP7,79,dlink-9A00,-58,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,eduroam,-61,wifi-zone-ufam-1,-61,S80,-81,lpmc_ft,-82,BRITO_AP,-83
RP7,80,dlink-9A00,-59,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,CETELI_WIFI,-63,VISITANTE_CETELI,-63,TPV,-68,lpmc_ft,-80,S80,-81
RP7,81,dlink-9A00,-60,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,CETELI_WIFI,-61,CETELI_P&D,-61,eduroam,-62,wifi-zone-ufam-1,-62,TPV,-69,lpmc_ft,-81,S80,-81
RP7,82,dlink-9A00,-60,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-67,CETELI_P&D,-67,TPV,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,S80,-80,lpmc_ft,-82
RP7,83,CETELI_WIFI,-57,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-61,TPV,-72,S80,-81,BRITO_AP,-83
RP7,84,wifi-zone-ufam-1,-60,eduroam,-61,CETELI_WIFI,-61,CETELI_P&D,-62,dlink-9A00,-63,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,TPV,-69,lpmc_ft,-80,BRITO_AP,-81
RP7,85,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-60,CETELI_WIFI,-60,CETELI_P&D,-60,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-65,TPV,-71,lpmc_ft,-81,BRITO_AP,-83
RP7,86,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-59,CETELI_P&D,-59,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-63,TPV,-72,S80,-80,BRITO_AP,-83
RP7,87,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,eduroam,-61,wifi-zone-ufam-1,-62,dlink-9A00,-62,TPV,-71,SISREI,-79,S80,-80
RP7,88,CETELI_WIFI,-57,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-60,TPV,-71,BRITO_AP,-80,S80,-80
RP7,89,CETELI_WIFI,-57,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-57,CETELI_P&D,-58,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-60,TPV,-70,S80,-79,lpmc_ft,-81
RP7,90,CETELI_TREINAMENTOS,-57,VISITANTE_CETELI,-58,CETELI_WIFI,-58,CETELI_P&D,-58,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-66,TPV,-73,SISREI,-77,S80,-80
RP7,91,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-61,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,dlink-9A00,-67,TPV,-74,lpmc_ft,-81,S80,-81
RP7,92,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_P&D,-60,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_TREINAMENTOS,-61,dlink-9A00,-64,TPV,-71,lpmc_ft,-79,BRITO_AP,-81
RP7,93,CETELI_WIFI,-59,VISITANTE_CETELI,-59,CETELI_TREINAMENTOS,-59,CETELI_P&D,-59,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-61,TPV,-71,S80,-81,lpmc_ft,-82
RP7,94,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,CETELI_WIFI,-59,eduroam,-61,wifi-zone-ufam-1,-61,TPV,-69,dlink-9A00,-70,S80,-80,BRITO_AP,-81
RP7,95,CETELI_WIFI,-58,CETELI_TREINAMENTOS,-58,VISITANTE_CETELI,-59,CETELI_P&D,-59,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-67,TPV,-71,S80,-80,BRITO_AP,-81
RP7,96,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-59,CETELI_WIFI,-60,wifi-zone-ufam-1,-61,eduroam,-61,dlink-9A00,-64,TPV,-73,S80,-79,BRITO_AP,-83
RP7,97,VISITANTE_CETELI,-59,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_WIFI,-61,CETELI_P&D,-61,CETELI_TREINAMENTOS,-62,TPV,-67,dlink-9A00,-67,SISREI,-78,lpmc_ft,-81
RP7,98,CETELI_WIFI,-57,CETELI_TREINAMENTOS,-57,VISITANTE_CETELI,-58,CETELI_P&D,-59,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-68,TPV,-72,lpmc_ft,-80,S80,-81
